ISO3,country,adm1_name,adm2_name,mkt_name,lat,lon,geo_id,price_date,year,month,currency,components,start_dense_data,last_survey_point,data_coverage,data_coverage_recent,index_confidence_score,spatially_interpolated,livestock_goat,maize,pasta,sorghum,teff_fao,wheat,o_livestock_goat,h_livestock_goat,l_livestock_goat,c_livestock_goat,inflation_livestock_goat,trust_livestock_goat,o_maize,h_maize,l_maize,c_maize,inflation_maize,trust_maize,o_pasta,h_pasta,l_pasta,c_pasta,inflation_pasta,trust_pasta,o_sorghum,h_sorghum,l_sorghum,c_sorghum,inflation_sorghum,trust_sorghum,o_teff_fao,h_teff_fao,l_teff_fao,c_teff_fao,inflation_teff_fao,trust_teff_fao,o_wheat,h_wheat,l_wheat,c_wheat,inflation_wheat,trust_wheat,o_food_price_index,h_food_price_index,l_food_price_index,c_food_price_index,inflation_food_price_index,trust_food_price_index
ETH,Ethiopia,Oromia,JIMMA,Jimma,7.67,36.83,gid_76700000368300000,2015-03-01,2015,3,ETB,"livestock_goat (1 Head, Index Weight = 0), maize (100 KG, Index Weight = 0.01), pasta (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1), teff_fao (100 kg, Index Weight = 0.01), wheat (100 KG, Index Weight = 0.01)",Jan 2007,Apr 2026,18.61,20.03,0.99,0,,374,,,1148,1107,676.69,710.63,642.74,664.87,-2.54,10,376.71,401.24,352.19,374.94,-14.4,9.7,22.34,23.01,21.67,22.56,-3.52,10,5.9,6.16,5.64,6.06,-5.8,10,1160.68,1202.88,1118.47,1148,-4.13,10,1012.13,1056.18,968.09,1023.66,36.49,10,0.51,0.55,0.48,0.5,-13.83,10
ETH,Ethiopia,Oromia,JIMMA,Jimma,7.67,36.83,gid_76700000368300000,2015-04-01,2015,4,ETB,"livestock_goat (1 Head, Index Weight = 0), maize (100 KG, Index Weight = 0.01), pasta (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1), teff_fao (100 kg, Index Weight = 0.01), wheat (100 KG, Index Weight = 0.01)",Jan 2007,Apr 2026,18.61,20.03,0.99,0,,375,,,1095,1000,673.13,707.84,620.1,620.1,-6.88,10,376.26,399.97,352.55,375,-25.74,9.7,22.95,23.63,21.91,21.91,-8,10,6.17,6.42,5.75,5.75,-14.98,10,1159.66,1201.9,1095,1095,-9.05,10,1054.39,1097.93,1010.84,1074.28,23.48,10,0.51,0.54,0.48,0.5,-24.98,10
ETH,Ethiopia,Oromia,JIMMA,Jimma,7.67,36.83,gid_76700000368300000,2015-05-01,2015,5,ETB,"livestock_goat (1 Head, Index Weight = 0), maize (100 KG, Index Weight = 0.01), pasta (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1), teff_fao (100 kg, Index Weight = 0.01), wheat (100 KG, Index Weight = 0.01)",Jan 2007,Apr 2026,18.61,20.03,0.99,0,,378,,,1130,1133,616.87,648.79,584.95,641.65,-0.78,10,378.07,401.31,354.83,378,-24.85,9.7,22.04,22.71,21.38,22.22,-5.81,10,5.73,5.98,5.48,5.79,-13.71,10,1089.12,1130,1048.84,1130,-3.83,10,1100.98,1145.36,1056.59,1093.27,29.69,10,0.51,0.54,0.48,0.51,-23.94,10
ETH,Ethiopia,Oromia,JIMMA,Jimma,7.67,36.83,gid_76700000368300000,2015-06-01,2015,6,ETB,"livestock_goat (1 Head, Index Weight = 0), maize (100 KG, Index Weight = 0.01), pasta (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1), teff_fao (100 kg, Index Weight = 0.01), wheat (100 KG, Index Weight = 0.01)",Jan 2007,Apr 2026,18.61,20.03,0.99,0,,502,,,1232,1146,658.08,691.57,624.59,681.51,4.19,10,382.57,502,359.61,502,-1.57,9.7,22.59,24.68,21.92,24.68,2.46,10,5.87,6.76,5.63,6.76,-2.61,10,1153.39,1232,1111.81,1232,3.75,10,1099.25,1142.97,1055.53,1097.51,21.27,10,0.51,0.67,0.48,0.67,-1.39,10
ETH,Ethiopia,Oromia,JIMMA,Jimma,7.67,36.83,gid_76700000368300000,2015-07-01,2015,7,ETB,"livestock_goat (1 Head, Index Weight = 0), maize (100 KG, Index Weight = 0.01), pasta (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1), teff_fao (100 kg, Index Weight = 0.01), wheat (100 KG, Index Weight = 0.01)",Jan 2007,Apr 2026,18.61,20.03,0.99,0,,422.5,,,1290,1120,700.43,747.24,664.32,747.24,15.52,10,550.87,586.87,422.5,422.5,-17.96,9.7,25.65,26.39,24.13,24.13,0.1,10,7.18,7.56,6.3,6.3,-9.62,10,1281.34,1326.64,1236.05,1290,9.14,10,1108.42,1150.95,1042.64,1042.64,9.75,10,0.71,0.76,0.57,0.57,-16.85,10
ETH,Ethiopia,Oromia,JIMMA,Jimma,7.67,36.83,gid_76700000368300000,2015-08-01,2015,8,ETB,"livestock_goat (1 Head, Index Weight = 0), maize (100 KG, Index Weight = 0.01), pasta (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1), teff_fao (100 kg, Index Weight = 0.01), wheat (100 KG, Index Weight = 0.01)",Jan 2007,Apr 2026,18.61,20.03,0.99,0,,417.5,,,1270,1200,775.8,815.22,734.9,734.9,12.4,10,412.24,445.35,379.13,417.5,-18.93,9.7,24.26,25,23.53,23.74,-0.22,10,6.27,6.64,5.89,6.27,-8.03,10,1323.02,1370.47,1270,1270,6.5,10,1072.19,1124.16,1030.4,1124.16,16.86,10,0.56,0.6,0.51,0.56,-17.85,10
ETH,Ethiopia,Oromia,JIMMA,Jimma,7.67,36.83,gid_76700000368300000,2015-09-01,2015,9,ETB,"livestock_goat (1 Head, Index Weight = 0), maize (100 KG, Index Weight = 0.01), pasta (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1), teff_fao (100 kg, Index Weight = 0.01), wheat (100 KG, Index Weight = 0.01)",Jan 2007,Apr 2026,18.61,20.03,0.99,0,,415,,,1300,1200,739.21,778.19,700.23,754.45,6.44,10,423.62,455.69,391.55,415,-19.42,9.7,23.92,24.64,23.2,24.07,-2.47,10,6.33,6.65,6.01,6.36,-9.34,10,1276.07,1322.79,1229.34,1300,2.52,10,1156.43,1201.95,1110.91,1200,24.74,10,0.57,0.61,0.52,0.56,-18.43,10
ETH,Ethiopia,Oromia,JIMMA,Jimma,7.67,36.83,gid_76700000368300000,2015-10-01,2015,10,ETB,"livestock_goat (1 Head, Index Weight = 0), maize (100 KG, Index Weight = 0.01), pasta (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1), teff_fao (100 kg, Index Weight = 0.01), wheat (100 KG, Index Weight = 0.01)",Jan 2007,Apr 2026,18.61,20.03,0.99,0,,332.5,,,1352.5,1200,772.05,820.3,731.26,820.3,23.82,10,418.9,450.17,349.34,349.34,-41.78,9.7,24.43,25.16,23.02,23.02,-9.55,10,6.46,6.75,5.73,5.73,-23.62,10,1323.24,1371.09,1275.39,1352.5,9.51,10,1217.12,1265.38,1168.87,1200,25,10,0.57,0.61,0.47,0.47,-39.84,10
ETH,Ethiopia,Oromia,JIMMA,Jimma,7.67,36.83,gid_76700000368300000,2015-11-01,2015,11,ETB,"livestock_goat (1 Head, Index Weight = 0), maize (100 KG, Index Weight = 0.01), pasta (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1), teff_fao (100 kg, Index Weight = 0.01), wheat (100 KG, Index Weight = 0.01)",Jan 2007,Apr 2026,18.61,20.03,0.99,0,,387.5,,,1392.5,1186.67,850.08,894.4,805.75,829.93,24,10,337.95,387.5,310.97,387.5,-17.57,9.7,23.05,23.93,22.35,23.93,-0.82,10,5.64,6.16,5.34,6.16,-9.65,10,1384.2,1434,1334.39,1392.5,17.02,10,1201.45,1248.31,1154.58,1186.67,25.04,10,0.47,0.52,0.43,0.52,-16.07,10
ETH,Ethiopia,Oromia,JIMMA,Jimma,7.67,36.83,gid_76700000368300000,2015-12-01,2015,12,ETB,"livestock_goat (1 Head, Index Weight = 0), maize (100 KG, Index Weight = 0.01), pasta (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1), teff_fao (100 kg, Index Weight = 0.01), wheat (100 KG, Index Weight = 0.01)",Jan 2007,Apr 2026,18.61,20.03,0.99,0,,424,,,1420,1148,841.35,887.01,795.7,839.18,26.75,10,402.25,432.51,371.99,424,6,9.7,24.45,25.18,23.73,24.93,8.6,10,6.36,6.68,6.04,6.53,3.95,10,1420.09,1471.4,1368.78,1420,23.05,10,1207.06,1252.15,1148,1148,16.19,10,0.54,0.58,0.5,0.57,6.76,10
ETH,Ethiopia,Oromia,JIMMA,Jimma,7.67,36.83,gid_76700000368300000,2016-01-01,2016,1,ETB,"livestock_goat (1 Head, Index Weight = 0), maize (100 KG, Index Weight = 0.01), pasta (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1), teff_fao (100 kg, Index Weight = 0.01), wheat (100 KG, Index Weight = 0.01)",Jan 2007,Apr 2026,18.61,20.03,0.99,0,,440,,,1482.5,1010,854.03,901.13,806.93,882.39,35.36,10,439.25,471.87,406.64,440,10,9.7,25.47,26.22,24.72,25.61,12.39,10,6.73,7.03,6.42,6.71,7.86,10,1443.5,1495.85,1391.14,1482.5,29.76,10,1186.69,1231.09,1010,1010,0.02,10,0.59,0.63,0.55,0.59,10.89,10
ETH,Ethiopia,Oromia,JIMMA,Jimma,7.67,36.83,gid_76700000368300000,2016-02-01,2016,2,ETB,"livestock_goat (1 Head, Index Weight = 0), maize (100 KG, Index Weight = 0.01), pasta (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1), teff_fao (100 kg, Index Weight = 0.01), wheat (100 KG, Index Weight = 0.01)",Jan 2007,Apr 2026,18.61,20.03,0.99,0,,397.5,,,1417.5,1076,906.64,956.86,844.29,844.29,27.11,10,451.62,484.79,397.5,397.5,4.59,9.7,26.06,26.83,24.93,24.93,12.33,10,6.85,7.14,6.48,6.48,9.55,10,1519.03,1573.71,1417.5,1417.5,23.53,10,1029.24,1081.44,977.03,1066.31,6.63,10,0.61,0.65,0.54,0.54,5.58,10
ETH,Ethiopia,Oromia,JIMMA,Jimma,7.67,36.83,gid_76700000368300000,2016-03-01,2016,3,ETB,"livestock_goat (1 Head, Index Weight = 0), maize (100 KG, Index Weight = 0.01), pasta (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1), teff_fao (100 kg, Index Weight = 0.01), wheat (100 KG, Index Weight = 0.01)",Jan 2007,Apr 2026,18.61,20.03,0.99,0,,378,,,1430,1050,843.95,891.77,796.14,856.82,28.87,10,393.33,423.43,363.22,386.46,3.07,9.7,25.04,25.79,24.29,24.74,9.67,10,6.5,6.78,6.22,6.38,5.31,10,1410.91,1463.16,1358.67,1430,24.56,10,1083.52,1137.06,1029.99,1050,2.57,10,0.54,0.58,0.5,0.52,4.16,10
ETH,Ethiopia,Oromia,JIMMA,Jimma,7.67,36.83,gid_76700000368300000,2016-04-01,2016,4,ETB,"livestock_goat (1 Head, Index Weight = 0), maize (100 KG, Index Weight = 0.01), pasta (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1), teff_fao (100 kg, Index Weight = 0.01), wheat (100 KG, Index Weight = 0.01)",Jan 2007,Apr 2026,18.61,20.03,0.99,0,,420,,,1375,1037.5,874.18,923.58,806.4,806.4,30.04,10,388.25,420,359.55,420,12,9.7,24.98,25.73,24.24,25.08,14.44,10,6.42,6.68,6.16,6.66,15.84,10,1448.56,1501.29,1375,1375,25.57,10,1082.02,1133.11,1030.93,1037.5,-3.42,10,0.53,0.57,0.49,0.57,12.71,10
ETH,Ethiopia,Oromia,JIMMA,Jimma,7.67,36.83,gid_76700000368300000,2016-05-01,2016,5,ETB,"livestock_goat (1 Head, Index Weight = 0), maize (100 KG, Index Weight = 0.01), pasta (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1), teff_fao (100 kg, Index Weight = 0.01), wheat (100 KG, Index Weight = 0.01)",Jan 2007,Apr 2026,18.61,20.03,0.99,0,,430,,,1422,1060,802.76,851.62,756.77,851.62,32.72,10,434.25,465.18,403.33,430,13.76,9.7,25.45,26.2,24.7,25.94,16.72,10,6.82,7.09,6.55,6.78,17.22,10,1371.14,1422,1320.45,1422,25.84,10,1053.37,1102.87,1003.88,1060,-3.04,10,0.58,0.62,0.54,0.58,14.45,10
ETH,Ethiopia,Oromia,JIMMA,Jimma,7.67,36.83,gid_76700000368300000,2016-06-01,2016,6,ETB,"livestock_goat (1 Head, Index Weight = 0), maize (100 KG, Index Weight = 0.01), pasta (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1), teff_fao (100 kg, Index Weight = 0.01), wheat (100 KG, Index Weight = 0.01)",Jan 2007,Apr 2026,18.61,20.03,0.99,0,,452.5,,,1545,1087.5,878.54,927.19,829.9,922.22,35.32,10,438.41,469.44,407.38,452.5,-9.86,9.7,26.44,27.22,25.67,26.78,8.48,10,6.91,7.17,6.64,6.9,2.03,10,1452.48,1545,1400.04,1545,25.41,10,1072.82,1121.41,1024.23,1087.5,-0.91,10,0.59,0.63,0.55,0.61,-8.29,10
